28744, 3244, -7184, 7647, -5016, -10689, 29276, 3216, -6912, 8184, -5430, -11351, 32672, 2776, -5676, 11258, -7128, -15975, 32767, 1472, -4964, 13911, -7374, -21193, 31436, -1428, -5364, 16347, -6850, -26048, 26384, -4060, -7276, 17475, -5141, -29864, 20568, -6864, -8708, 18455, -3628, -32355, 13740, -9092, -12148, 19090, -1279, -32512, 7072, -11436, -15512, 18392, 958, -32512, 1360, -12844, -17856, 18031, 2102, -30588, -3596, -13344, -20916, 17662, 2974, -27606, -7544, -12620, -24256, 16052, 3566, -24009, -10092, -12276, -28024, 12961, 4072, -20166, -12100, -11640, -30368, 8517, 4003, -15795, -11688, -10640, -29496, 5405, 2292, -11150, -8788, -9204, -27504, 4008, 81, -7306, -5792, -7932, -25396, 2660, -807, -4450
1144, -11728, -6748, -15672, 7525, 32767, 2828, -11784, -6252, -15553, 7556, 32767, 14064, -10976, -5296, -13586, 8790, 32767, 25088, -8220, -6760, -12199, 10585, 32767, 32767, -5560, -9336, -11446, 12034, 32767, 32767, -3172, -12340, -11912, 13362, 28898, 32767, -2908, -15792, -13935, 12978, 21135, 32767, -2356, -15832, -15531, 9384, 14822, 32767, -1140, -12064, -13317, 3211, 8957, 32767, 900, -8308, -8710, -1575, 3267, 32767, 2708, -7832, -4591, -2633, -1318, 31864, 3884, -9532, -4471, 229, -4856, 26168, 4080, -9524, -6291, 3313, -7495, 20684, 3116, -9536, -5747, 5088, -9385, 15020, 1992, -11392, -4533, 5442, -9218, 11488, -36, -12520, -3598, 4050, -7928, 9712, -436, -12768, -1650, 1808, -6788
17836, -10140, -11548, 26025, -7500, -31235, 16896, -10300, -12212, 25689, -6983, -31336, 9692, -11972, -17204, 22716, -3883, -31272, 3192, -13204, -20660, 18686, -2360, -29959, -2280, -14236, -23656, 14340, -2294, -27733, -5800, -15388, -23688, 12310, -3717, -24918, -8916, -15980, -24832, 11188, -4507, -21638, -10796, -15832, -26072, 9128, -3048, -17939, -12504, -16000, -27504, 6632, 515, -14433, -13792, -15420, -28488, 3613, 2893, -9703, -12700, -13660, -27696, 1251, 2887, -4750, -9764, -11596, -25784, -230, 1499, -582, -5340, -9692, -23764, -1262, 32, 2541, -724, -8092, -21568, -2099, -1094, 4412, 3452, -6916, -19484, -2027, -1724, 5324, 7860, -6928, -17628, -1423, -1226, 5923, 11332, -5860, -17116, -205, -157, 6085
-10272, -14952, -29784, -17578, -384, 15714, -10408, -15240, -29340, -17970, -1054, 16569, -9892, -15288, -25604, -18088, -5697, 21650, -7244, -14192, -21572, -16849, -10815, 27279, -1248, -12872, -15736, -14779, -13484, 31938, 6472, -11012, -10256, -13036, -10611, 32767, 15372, -8164, -7444, -12195, -4168, 32767, 23504, -4200, -6904, -12427, 561, 32767, 30904, 1032, -5436, -11147, 948, 30673, 32767, 4080, -4800, -7964, -344, 23633, 32767, 5016, -5644, -5666, 228, 16299, 32184, 3888, -7628, -5346, 3710, 10424, 28264, 2032, -10016, -5213, 6940, 5929, 23268, 1372, -13692, -4939, 7946, 3050, 19732, 1020, -16752, -4717, 6099, 972, 16588, -400, -17272, -5000, 3807, -255, 14552, -1500, -17000, -3609, 2041, -932
26380, 2068, -5492, 8052, -7344, -4413, 27168, 2188, -4824, 8865, -7601, -4956, 32348, 2184, -3740, 13170, -7086, -9514, 32767, 1144, -4948, 15981, -4706, -14844, 32708, -408, -7320, 16321, -2284, -19783, 28528, -2932, -8880, 16663, -1743, -24192, 22140, -5564, -10432, 18013, -2186, -27158, 16264, -7924, -14340, 18490, -1932, -27979, 10268, -9024, -17364, 17866, -1421, -27374, 4544, -10548, -19820, 17042, -846, -25767, -168, -10600, -22128, 15962, -482, -23480, -3496, -10704, -22904, 14405, -755, -20510, -4420, -10040, -23280, 13098, -1238, -18096, -4128, -9624, -23628, 10984, -1558, -15640, -3280, -9692, -23856, 9604, -1220, -13583, -3204, -9516, -25448, 7505, 12, -11654, -4280, -9740, -26684, 4604, 995, -9230
-4580, -13384, -27620, -14739, 729, 9099, -5016, -13688, -27396, -15045, 629, 9849, -6204, -14252, -26628, -16130, 185, 14136, -6384, -14256, -24740, -16740, -174, 18175, -6216, -13216, -23656, -18045, -347, 22179, -5056, -11908, -21120, -19554, -1106, 25973, -1544, -11824, -16944, -19511, -2485, 28952, 2716, -11424, -14072, -18407, -3292, 31766, 8048, -9924, -11164, -17502, -2785, 32767, 14468, -9068, -8508, -15946, -2151, 32767, 21964, -5836, -6624, -13876, -1726, 32767, 28896, -1788, -5736, -11263, -745, 30191, 32380, 1144, -6920, -9822, 1324, 23958, 32767, 1248, -8072, -10596, 3189, 18717, 32196, 2020, -7972, -10283, 2900, 14284, 30172, 1332, -6812, -8028, 314, 10433, 28864, 1228, -6236, -4210, -1928, 7521
12996, -7968, -17236, 14602, 5008, -31355, 11812, -8272, -17968, 14389, 5628, -31445, 3088, -9604, -21340, 11764, 7826, -30459, -2772, -11580, -21148, 10627, 6175, -27558, -6636, -11452, -22140, 11196, 3504, -23965, -8604, -10784, -23856, 10692, 1610, -20133, -8960, -9960, -24928, 8691, 1926, -16317, -9404, -9336, -25508, 6278, 2385, -12369, -7592, -8176, -24304, 5153, 1509, -8206, -4108, -6644, -23592, 5316, 594, -5247, -256, -5284, -23480, 3881, 1237, -3335, 2812, -4976, -22408, 1549, 3290, -2256, 5216, -4700, -21664, 823, 4024, -1265, 7304, -3812, -20800, 679, 2902, 87, 10524, -3324, -19832, 1109, 1607, 1340, 13088, -1224, -19380, 330, 1204, 1439, 14328, -1016, -16388, -11, 523, 565
-4512, -16580, -15456, -10722, -12422, 32767, -2696, -16488, -14908, -10183, -13338, 32767, 11524, -13364, -10816, -6546, -15868, 32767, 24016, -8804, -9292, -3881, -13740, 32767, 32767, -4236, -8556, -3346, -8263, 32767, 32767, -1140, -11004, -3972, -2012, 32767, 32767, 972, -13088, -6089, 1170, 25379, 32767, 2032, -12368, -6076, 540, 17960, 32767, 3092, -11128, -3920, -1205, 11630, 32767, 2776, -11436, -994, -1549, 6099, 32767, 3460, -13272, -477, 1142, 1832, 27532, 3592, -14016, -2566, 3902, -1647, 22760, 3212, -14036, -3532, 6407, -4500, 16916, 2784, -15276, -4377, 7256, -5818, 12436, 880, -15892, -4449, 6543, -6077, 8348, -468, -16008, -3638, 5471, -4880, 4824, 92, -16748, -3752, 5799, -3537
20152, -5144, -12280, 13351, -1162, -31522, 19436, -5396, -12772, 13495, -723, -31818, 15288, -6368, -16184, 13736, 1183, -32512, 10828, -7648, -19352, 12400, 1858, -32512, 6340, -7520, -21184, 10157, 1504, -32512, 240, -8808, -21420, 7912, 7, -32524, -4004, -11448, -19628, 7879, -287, -30217, -9016, -10572, -21304, 7586, 108, -26426, -11564, -11472, -20848, 7257, -943, -21404, -11012, -11552, -20708, 8097, -1339, -16450, -9068, -8792, -21520, 6866, -425, -12388, -5920, -8288, -20720, 5398, 1208, -9973, -4260, -6560, -20780, 3963, 2085, -8205, -1888, -6128, -19972, 3756, 1309, -6193, -748, -4604, -19728, 3801, 334, -3682, 3104, -4340, -19488, 4052, -216, -1980, 5480, -2872, -19920, 3660, -168, -534
772, -8388, -20884, -10048, 1685, 25351, 904, -8740, -20692, -10126, 1526, 25833, 3948, -8128, -19308, -10325, 129, 28477, 8604, -7836, -18508, -9653, -1425, 30053, 13216, -6264, -17568, -9854, -2587, 31252, 18148, -5112, -14564, -9006, -3405, 31132, 22468, -3488, -11980, -7276, -4130, 30243, 26800, -1628, -10124, -5387, -4012, 28612, 30752, 876, -10976, -4165, -3113, 25714, 32767, 3844, -12908, -4562, -2167, 21419, 32767, 4604, -13292, -5444, -2200, 16358, 31548, 4696, -12040, -5042, -3785, 12259, 29668, 4092, -10864, -3782, -3897, 8809, 25908, 4272, -9672, -1463, -1596, 5766, 25436, 3616, -10224, 469, 1931, 2608, 20796, 3604, -12436, 1810, 3712, 129, 17524, 2152, -14068, 2974, 3244, -1923
-12008, -14896, -32512, -11441, 2912, 9824, -12616, -15216, -32512, -12323, 2711, 10666, -15676, -17640, -32484, -16336, 119, 16739, -15948, -18084, -28252, -17595, -4229, 24595, -13104, -16248, -23248, -15708, -8573, 32263, -6476, -14360, -18972, -13652, -10389, 32767, 2868, -12056, -15032, -12604, -8610, 32767, 13632, -9808, -12180, -11580, -4998, 32767, 22164, -4324, -11180, -10880, -2471, 32767, 28860, -2008, -9948, -10404, -1869, 32767, 32767, 1500, -8744, -10375, -1331, 28242, 32767, 2680, -6952, -8924, -775, 22205, 32767, 3052, -9008, -7865, 785, 16894, 32767, 2504, -8496, -6887, 2913, 12754, 30548, 3768, -10216, -4615, 3173, 10068, 28572, 5044, -12576, -2892, 1984, 7158, 26956, 5236, -16248, -2323, 1317, 3825
25828, 5552, -10792, 2486, -1328, -2387, 27708, 5836, -10236, 3017, -1714, -2867, 32767, 6632, -8788, 6591, -3467, -7424, 32767, 7628, -9132, 9583, -3882, -14993, 32767, 5544, -9740, 10409, -3917, -22088, 32767, 2608, -8904, 11253, -3787, -27426, 29612, -476, -9140, 13212, -2934, -31153, 23032, -3360, -11456, 14395, -1177, -32512, 16700, -5764, -15984, 14174, 2433, -32512, 9088, -8368, -20976, 11974, 6413, -32512, 1208, -10064, -22984, 9294, 6886, -32512, -4588, -10508, -22464, 9017, 2768, -29388, -7044, -10036, -21212, 10216, -2413, -25739, -7080, -9856, -20872, 10295, -3791, -22742, -7620, -10520, -21768, 8338, 61, -19597, -8676, -9880, -23212, 5049, 4498, -15908, -8136, -9424, -23868, 3397, 5117, -12089
-8328, -10816, -32512, -6902, 5130, 3642, -9292, -11300, -32512, -7842, 5328, 4022, -15448, -15744, -32512, -13670, 5185, 7603, -19840, -20148, -32512, -18395, 1741, 14907, -19320, -21856, -30780, -18302, -4735, 24279, -12844, -19512, -25544, -15285, -9796, 32767, -4816, -15940, -21860, -14230, -11509, 32767, 5424, -12240, -17116, -14296, -11000, 32767, 16272, -7960, -12188, -13441, -9550, 32767, 25804, -3440, -8772, -11073, -8433, 32767, 32767, 1492, -6424, -8538, -6989, 32767, 32767, 6220, -5916, -6012, -4826, 28450, 32767, 8608, -7240, -5154, -1355, 19546, 32767, 6516, -7720, -5446, 1336, 12670, 32767, 5260, -8720, -2827, 2024, 8364, 30624, 5492, -11572, -905, 1312, 5693, 27400, 6952, -13252, -960, 1984, 2704
27960, 4384, -8492, 6715, -5142, -9486, 28716, 4072, -8008, 7260, -5220, -10062, 32767, 3656, -7460, 10329, -4537, -14222, 32767, 3684, -8296, 12278, -2958, -19132, 32767, 2600, -8632, 13441, -2520, -25011, 27592, -580, -9608, 14847, -1150, -30065, 21068, -3840, -11468, 15925, 718, -32737, 14592, -6896, -15324, 16822, 3102, -32512, 7864, -8708, -19736, 15675, 5269, -32512, 892, -10496, -23244, 13714, 6400, -32224, -5268, -11924, -25792, 11725, 6194, -29292, -10436, -12584, -27856, 9313, 5167, -25208, -13888, -12856, -28468, 7253, 2956, -19938, -14060, -11416, -27256, 5843, 384, -14845, -11772, -9976, -25888, 4980, -1421, -10792, -8944, -8664, -25004, 3583, -1547, -7229, -5752, -6828, -23576, 2109, -1466, -4302
3144, -10996, -19024, -13247, -7522, 32767, 4472, -10324, -18428, -13135, -7655, 32767, 13868, -6572, -14768, -12458, -7736, 32767, 22844, -2816, -11548, -11466, -6796, 32767, 30464, 1556, -9060, -10380, -5830, 32533, 32767, 5880, -7616, -9356, -4015, 26432, 32767, 7616, -7380, -8641, -1553, 18843, 32767, 7444, -7152, -8012, 409, 12613, 32664, 5828, -7316, -5885, 430, 8094, 29680, 5448, -8068, -2249, -592, 4684, 26884, 5288, -10424, 331, -919, 1840, 23956, 5440, -13052, 250, 166, -740, 19836, 5340, -14144, -929, 1397, -3355, 15836, 3484, -15016, -1503, 2570, -5019, 11956, 2284, -15772, -1578, 3395, -5494, 9080, 1068, -16748, -1431, 3673, -4969, 6712, 924, -17808, -1094, 3757, -4055
26348, 5756, -5788, 4625, -4476, -6762, 27300, 5972, -5256, 5343, -4834, -7232, 32767, 6120, -2432, 10039, -5861, -10931, 32767, 6328, -2388, 14023, -4605, -16920, 32767, 5248, -4856, 15882, -1716, -24318, 32476, 1164, -6464, 15669, 1344, -30478, 26048, -3344, -8672, 16519, 4285, -32512, 20192, -6552, -12596, 18107, 6509, -32512, 13044, -8556, -18268, 18809, 7172, -32512, 6192, -10448, -23180, 17906, 6822, -32512, -40, -11780, -27080, 15652, 5865, -32512, -7276, -13224, -30256, 12813, 5190, -29873, -13108, -13944, -30780, 9411, 3510, -24858, -15496, -12932, -29508, 7155, 658, -19032, -14136, -11720, -26912, 6265, -2443, -13709, -11040, -9532, -25212, 5945, -3764, -9488, -7296, -8024, -23992, 4810, -3574, -6178
9988, -11140, -13640, -10888, -6890, 32767, 11360, -10468, -13384, -10758, -6733, 32767, 20504, -5952, -13232, -9894, -5612, 32767, 28680, -2420, -15104, -10793, -2835, 32767, 32767, 980, -16240, -14079, -1083, 31919, 32767, 2896, -13420, -16181, -2162, 26466, 32767, 4008, -8116, -13360, -4444, 20932, 32767, 5752, -6064, -7580, -4804, 15813, 32767, 7492, -7424, -4056, -2140, 10742, 32767, 8108, -9416, -3389, 1813, 6006, 29164, 8152, -11276, -3412, 4631, 1895, 23540, 7296, -12580, -2909, 4817, -1487, 18524, 5312, -13868, -1862, 3792, -3908, 14100, 3820, -14784, -1356, 3003, -4727, 10760, 2772, -15384, -899, 3085, -4881, 8504, 2184, -16232, -1236, 3626, -4511, 6576, 860, -16128, -963, 4481, -3974
31164, 4612, -6048, 13947, -3538, -17924, 31592, 4540, -5832, 14618, -3592, -18761, 32767, 3092, -5484, 17643, -3491, -23545, 32767, 660, -5976, 20381, -2471, -29116, 30348, -2788, -8128, 22656, -43, -32512, 24004, -6816, -12668, 23047, 2914, -32512, 15316, -11124, -17880, 21607, 5368, -32512, 6880, -14528, -22580, 18806, 7224, -32512, -2856, -16580, -26292, 16385, 7579, -32512, -10860, -18308, -29496, 14024, 6603, -32564, -17792, -19040, -32284, 10991, 5331, -26288, -20416, -17488, -32480, 7629, 2824, -18476, -18292, -14456, -30848, 5659, -651, -11286, -14048, -11032, -28336, 4591, -3525, -6189, -8448, -8700, -26392, 2939, -4461, -2654, -4236, -6684, -23988, 245, -3666, -116, -404, -5640, -21144, -1074, -2861, 1882
-6396, -13888, -32512, -10494, 4191, 11161, -6844, -14652, -32512, -11577, 4588, 11946, -10400, -17164, -32512, -17934, 4826, 16743, -12320, -18932, -32512, -21824, 1050, 22132, -12296, -19724, -30188, -21793, -5304, 27901, -10356, -19736, -26876, -20344, -11469, 32767, -6152, -18892, -21424, -19980, -15403, 32767, 2756, -17280, -15212, -18413, -16497, 32767, 13820, -13272, -12392, -16578, -14035, 32767, 22536, -9968, -12128, -17014, -7837, 32767, 28980, -5628, -13360, -19238, -3505, 32767, 32767, -1524, -12204, -21113, -3935, 32767, 32767, 584, -6440, -19096, -8222, 32453, 32767, 1780, -2916, -13506, -11337, 27326, 32767, 3732, -2040, -8105, -9627, 21995, 32767, 5780, -3208, -3742, -4751, 15513, 32767, 6812, -7728, -1565, 625, 9265
-2892, -6368, 32767, -32512, 32767, 13666, -3108, -8844, 32767, -32512, 32767, 16209, 68, -19400, 32767, -21251, 32767, 32184, 4124, -19764, 32767, -3145, 32767, 32767, 12024, -14300, 27884, 2225, 32767, 32767, 12048, -9732, 9024, -5576, 32767, 32767, 1768, -8468, 5392, -11484, 32767, 32767, 4560, -12248, 11004, -7401, 30247, 32767, 14872, -8092, 19880, 3756, -6948, 32767, 29276, -1272, 24072, 12349, -9022, 32767, 32767, 4088, 18692, 13199, 12634, 32767, 32767, 8308, 12228, 8124, 30030, 25683, 32767, 7632, 5424, -1080, 32767, 14458, 32392, 6056, 2784, -9429, 32068, 7652, 25436, 1756, 4116, -11546, 24293, 5007, 20316, -1544, 7096, -11175, 12639, 4250, 17700, -1684, 11500, -7986, 4514, 4872
7384, -8768, 8080, 2057, -58, -32512, 6736, -8840, 8408, 1529, 147, -32512, 1456, -8908, 9556, -1056, 2104, -32512, -5004, -10392, 9580, -3458, 3479, -32512, -13668, -12324, 11408, -4127, 2805, -32512, -23208, -15108, 15116, -1652, 841, -32512, -30004, -17188, 16448, 1797, 324, -32512, -32512, -17744, 15368, 4230, 1123, -28803, -32512, -16432, 12324, 4420, 1514, -21907, -32512, -13716, 11012, 4896, -196, -15446, -32512, -11204, 10688, 4485, -2730, -11270, -29448, -9284, 10252, 4663, -3512, -7244, -24896, -7316, 8876, 4146, -3510, -3675, -19676, -4520, 8780, 3210, -3569, -1431, -14084, -2108, 8104, 2674, -3228, -969, -10064, -928, 8704, 2203, -2686, -1607, -8248, -780, 9460, 2679, -2759, -1861
-6196, -1160, 10576, -3623, 4768, 3046, -7264, -1924, 10716, -3753, 4618, 3141, -16564, -8168, 13196, -2223, 606, 5281, -26716, -13836, 13932, 2450, -8851, 12374, -30364, -20536, 16040, 8304, -19361, 24424, -26536, -21152, 21068, 12821, -22322, 32767, -17164, -21248, 23068, 14701, -15416, 32767, -5124, -18788, 21124, 12996, -3525, 32767, 5780, -15860, 19008, 8721, 7016, 32767, 13632, -12856, 15668, 6266, 13303, 32767, 18140, -10380, 11636, 6863, 10924, 32767, 23948, -9676, 7436, 9197, 2515, 32767, 30612, -5512, 5584, 11665, -5412, 32767, 32767, -1624, 3304, 11496, -6141, 32119, 32767, 1956, 3324, 9131, -2189, 23286, 32767, 3424, 952, 3246, 3868, 14955, 30688, 2220, 1208, -387, 8455, 8756
20144, 4, 13612, 1331, 17171, -11661, 21116, 248, 13232, 1288, 18053, -12448, 24936, 184, 12120, 728, 22284, -17372, 26924, 32, 9768, -252, 23174, -23803, 28176, -156, 8384, -677, 21103, -30506, 28660, -1220, 8112, -538, 17844, -32512, 27568, -2932, 7588, 648, 14695, -32512, 24948, -6340, 7196, 1946, 12143, -32512, 20092, -10264, 4832, 1972, 10275, -32512, 15760, -11196, 3528, 389, 6821, -32512, 12248, -10388, 3828, -1461, 3636, -32512, 9100, -11148, 4432, -3019, 2038, -32512, 3808, -13272, 6960, -4185, 661, -32512, -5184, -17428, 9804, -4572, -794, -32512, -15692, -21428, 12800, -5386, -834, -32512, -26048, -23032, 15068, -6003, 743, -32512, -32236, -22784, 17476, -6058, 1474, -30449
-15160, -4328, 19348, -9280, 14255, -7720, -16064, -4912, 19884, -9551, 15444, -7896, -23308, -9500, 23028, -10345, 21724, -8385, -31284, -16700, 25492, -10451, 27387, -4737, -32512, -22272, 27080, -10537, 32767, 3455, -32512, -27984, 27352, -9795, 32767, 15973, -32512, -29752, 26620, -6077, 32767, 32147, -30152, -29864, 23432, -381, 29885, 32767, -19744, -27236, 17184, 3176, 24558, 32767, -7312, -22516, 14244, 1866, 19040, 32767, 7404, -16904, 14472, -751, 15076, 32767, 16700, -9956, 13732, -2193, 9986, 32767, 23988, -4624, 13264, -137, 6574, 32767, 27248, -380, 10964, 2125, 4951, 32767, 29632, 2288, 8964, 2268, 4005, 32767, 31712, 4820, 8216, 1043, 3634, 30091, 30860, 7044, 8716, 314, 3729, 22228
27536, 5472, 16192, 3103, -32512, -20289, 29072, 6040, 16332, 3672, -32512, -21747, 31872, 6288, 14864, 5210, -32512, -30248, 32272, 3736, 14516, 3670, -32512, -32512, 29684, 572, 12848, 135, -32512, -32512, 25288, -2584, 13184, -4727, -29700, -32512, 19612, -4268, 15852, -7990, -25415, -32512, 10388, -7424, 18308, -8708, -20525, -32512, -1984, -12900, 18828, -8236, -17548, -32512, -14820, -17676, 19960, -8687, -17044, -32512, -25228, -19164, 24980, -8358, -19198, -32512, -31896, -17792, 29900, -4376, -22136, -26040, -32372, -15852, 31340, 685, -20072, -13825, -28500, -12644, 28916, 3024, -13395, -2796, -20940, -7672, 25036, 2752, -5884, 5414, -11472, -1868, 20912, 1692, -445, 8863, -4288, 1844, 17664, 1563, 2203, 8676
-12712, -2940, 14016, -6914, 503, 341, -13588, -3532, 14528, -6300, -554, 675, -19484, -8060, 17508, -2179, -6371, 3755, -25232, -12220, 21516, 2535, -11000, 9549, -27972, -16940, 25780, 8055, -12054, 19313, -27048, -21788, 27508, 11803, -5988, 31608, -22900, -24404, 26480, 12354, 6185, 32767, -15428, -25740, 23248, 9435, 18629, 32767, -2040, -24172, 18836, 6113, 26283, 32767, 13648, -18880, 13468, 2756, 28513, 32767, 27988, -10628, 9656, -452, 25236, 32767, 32767, -3592, 8184, -1593, 16409, 32767, 32767, -608, 9824, -208, 5560, 32767, 32767, 756, 12860, 2853, -641, 31692, 32767, 3276, 13308, 5611, 103, 24718, 32767, 6268, 11364, 5516, 5444, 17056, 32767, 5112, 8344, 2423, 11542, 9422
9972, -10116, 17056, 2021, 3291, -32512, 8668, -10588, 16884, 1853, 3820, -32512, 1548, -12632, 15880, 784, 5454, -32512, -8228, -14892, 14764, 464, 3916, -32512, -18912, -16760, 14352, 1523, -441, -32512, -26696, -17528, 15184, 3259, -4893, -32512, -31696, -17404, 16676, 3867, -4708, -26643, -32512, -16868, 16536, 3712, -2753, -19340, -32512, -16008, 15560, 2858, -1760, -9984, -32512, -13020, 15524, 2774, -2883, -1413, -26960, -8972, 15028, 3869, -4911, 3902, -20076, -5756, 14340, 4935, -6059, 5803, -15124, -2832, 13460, 5708, -6732, 5990, -11052, -1964, 12848, 6216, -6273, 5987, -7236, -412, 12084, 6002, -3933, 5920, -4088, 404, 10764, 5287, -674, 5185, -2720, 760, 9756, 4376, 1823, 4298
-21596, -8604, 19692, -3530, -4635, -5622, -23148, -9700, 20752, -2420, -5965, -4465, -31716, -17308, 28328, 7465, -13775, 5752, -32512, -25788, 32767, 20074, -16076, 23007, -29284, -28296, 32208, 27518, -6017, 32767, -16248, -28232, 28248, 27714, 8052, 32767, -64, -25364, 22388, 23822, 19056, 32767, 14604, -19840, 16184, 18141, 24862, 32767, 24664, -12592, 9796, 14715, 22126, 32767, 29444, -5536, 4072, 13693, 11647, 32767, 32584, -1252, 3208, 14059, 691, 32767, 32767, 2296, 3336, 15067, -3577, 32354, 32767, 4216, 2440, 14714, -75, 24782, 32767, 4556, -196, 11908, 4327, 17153, 32767, 4968, -2484, 6211, 9332, 10651, 32744, 4364, -2464, 601, 12489, 4719, 27848, 2320, -1524, -3486, 14589, 1225
30052, 2112, 12484, 3414, -727, -32512, 30736, 1988, 12444, 3731, -1329, -32512, 32084, 1400, 10656, 5604, -4802, -32512, 27416, -1896, 8048, 6467, -9227, -32512, 16828, -8244, 8628, 6085, -13578, -32512, 7808, -12020, 9664, 3713, -13722, -32512, -280, -13464, 9476, 554, -9130, -32512, -3968, -12724, 8356, -4244, -5007, -32512, -9236, -12792, 10780, -9412, -1451, -32512, -20204, -15008, 14608, -10988, 958, -32512, -30264, -17856, 17116, -8442, -245, -28984, -32512, -17872, 17948, -4298, -3344, -14092, -28804, -14864, 20816, -366, -6524, -315, -17256, -9228, 21648, 2153, -6432, 6213, -7580, -3100, 20272, 2591, -4304, 5504, -5416, -696, 19236, 2456, -3495, 2498, -4108, -264, 18304, 3259, -3965, 932
-27980, -15676, 17972, -10943, 19241, 5169, -28248, -16060, 18352, -10418, 18452, 6821, -30252, -20644, 20160, -5751, 12640, 17674, -30536, -23768, 20844, 663, 5216, 30393, -26308, -23676, 20540, 7419, -1876, 32767, -20264, -23368, 18652, 12212, -4745, 32767, -14536, -22740, 16700, 13471, -3966, 32767, -8124, -21444, 15376, 12005, -30, 32767, -748, -20080, 13056, 8773, 4561, 32767, 9412, -17308, 11500, 4983, 7488, 32767, 22940, -10372, 10272, 2004, 8350, 32767, 32767, -128, 8036, 61, 9020, 32767, 32767, 5800, 6120, -894, 5143, 32767, 32767, 6628, 5700, -295, -1210, 31297, 32596, 5076, 6648, 420, -3329, 23255, 32728, 5976, 6644, -614, 1215, 17444, 29520, 7832, 7388, -2760, 6778, 10750
15120, -12208, 22552, -14614, -29493, -32512, 13408, -12724, 22880, -15605, -25577, -32512, 1672, -14636, 22972, -21466, -1815, -32512, -12792, -15072, 22928, -23534, 14515, -32512, -23944, -14540, 22696, -19575, 18719, -32512, -31216, -13788, 21780, -10656, 10004, -21242, -32512, -12992, 20420, -1069, -4420, -9284, -29420, -11760, 19336, 5342, -14602, 3210, -17900, -6520, 18440, 7212, -17371, 11357, -4952, -468, 18032, 5381, -12433, 12433, 2780, 2800, 17572, 2141, -4047, 9554, 6240, 3264, 17012, 342, 2781, 6440, 7624, 4180, 15256, 612, 6509, 4104, 8720, 4144, 12280, 1271, 7899, 1771, 8820, 4708, 9928, 1196, 7234, -881, 7884, 4800, 8488, 947, 5621, -3285, 5996, 4024, 8520, 564, 4196, -4636
-16868, -3328, 13820, -3602, 4555, -976, -17872, -4052, 14144, -3311, 3877, -676, -23908, -8208, 15928, -1259, 658, 2812, -29976, -12420, 17296, 1682, -2280, 10472, -32512, -20516, 19064, 4270, -4328, 23197, -30244, -22368, 20020, 6674, -2325, 32767, -22480, -22244, 19956, 7606, 1244, 32767, -14008, -22316, 19536, 8023, 6083, 32767, -3716, -20884, 17876, 7436, 10833, 32767, 6852, -17336, 16108, 5629, 15384, 32767, 17200, -13008, 14456, 3471, 16687, 32767, 25296, -6908, 12580, 2382, 12990, 32767, 30416, -1712, 10628, 2383, 6673, 32767, 32140, 64, 10116, 3614, 506, 32767, 32767, 1312, 9748, 4585, -3164, 31479, 32767, 2940, 8588, 4562, -3761, 24335, 32508, 3504, 7144, 3107, -2639, 17322
15676, -6432, 9552, -4694, 2777, -32512, 14740, -6816, 9756, -4644, 2271, -32512, 8944, -9548, 10408, -4433, -366, -32512, 2800, -10880, 10928, -4441, -1834, -32512, -5436, -12164, 10388, -5027, -1329, -32512, -16260, -14520, 10484, -6459, -360, -32512, -25428, -16068, 13356, -7357, -1410, -32512, -29664, -16044, 17948, -6688, -3048, -26776, -30260, -14776, 21340, -3622, -4730, -17452, -27640, -11720, 22312, -449, -6354, -10863, -24448, -9320, 21240, 2173, -8131, -6527, -21652, -7292, 20480, 3859, -9273, -3341, -17872, -5200, 19380, 4691, -8590, -709, -13900, -3676, 18332, 5200, -6963, 1203, -9308, -1856, 16808, 5333, -4749, 2251, -5800, -208, 14624, 5035, -1636, 2029, -3200, 524, 12704, 4398, 577, 1490
-17384, -6264, 14064, 2161, -8620, 4350, -18384, -6908, 14556, 2256, -9008, 4995, -22516, -11080, 16172, 3986, -12193, 9817, -27980, -16260, 17004, 7721, -13991, 19855, -26864, -18904, 18648, 10921, -13375, 31980, -22588, -21068, 19844, 13036, -8284, 32767, -14496, -21420, 19932, 13207, -460, 32767, -5024, -21180, 18212, 11576, 7712, 32767, 4096, -19316, 15612, 8954, 12394, 32767, 14732, -15424, 12400, 6946, 11886, 32767, 25164, -9372, 10020, 6674, 6055, 32767, 32767, -3812, 7904, 7310, -1708, 32767, 32767, 680, 7624, 8758, -6389, 32767, 32767, 4672, 6520, 9106, -5787, 24601, 32767, 6624, 4356, 7501, -1328, 14294, 32767, 6040, 1980, 3146, 4728, 5029, 29216, 3136, 2520, -1421, 9197, -1573
